,guest_size,total_interactions,message_length,channel,user_stage,total_reviews,lead_time,days_of_stay,reply_t,accept_t,replied,accepted,booked
334,3.0,2,229.0,contact_me,new,1.0,59,3,1485.8666666666666,,1,0,0
335,5.0,6,405.0,book_it,new,1.0,18,1,134.86666666666667,,1,0,0
336,1.0,8,82.0,contact_me,new,1.0,99,11,18.58333333333333,58.58333333333334,1,1,0
337,2.0,11,233.0,instant_book,past_booker,80.0,34,5,,0.0,1,1,1
338,2.0,9,179.0,instant_book,past_booker,11.0,141,2,,0.0,1,1,1
339,2.0,18,279.0,contact_me,new,7.0,73,10,,0.0,1,1,1
340,1.0,10,534.0,contact_me,past_booker,1.0,97,4,,0.0,1,1,0
341,6.0,50,277.0,contact_me,past_booker,0.0,66,8,518.1500000000002,281.96666666666664,1,1,1
342,3.0,33,103.0,book_it,past_booker,0.0,152,5,564.0,48.48333333333333,1,1,1
343,1.0,3,49.0,book_it,new,0.0,120,3,63.3,,1,0,0
344,4.0,2,225.0,contact_me,past_booker,0.0,26,3,533.1500000000002,,1,0,0
345,4.0,5,210.0,instant_book,past_booker,0.0,52,11,,0.0,1,1,1
346,3.0,6,166.0,book_it,past_booker,67.0,118,5,231.28333333333333,0.5333333333333333,1,1,1
347,2.0,4,213.0,contact_me,past_booker,3.0,176,5,17.55,,1,0,0
348,6.0,3,298.0,instant_book,new,1.0,1,5,,0.0,1,1,1
349,2.0,1,221.0,book_it,past_booker,13.0,5,1,,,0,0,0
350,3.0,28,120.0,instant_book,past_booker,31.0,189,3,,0.0,1,1,1
351,4.0,12,0.0,book_it,new,26.0,139,2,44.68333333333333,157.66666666666666,1,1,1
352,2.0,3,211.0,book_it,past_booker,0.0,209,7,109.93333333333334,,1,0,0
353,2.0,23,229.0,book_it,past_booker,56.0,56,3,163.6,65.75000000000001,1,1,1
354,2.0,4,206.0,book_it,new,2.0,26,3,1392.2,,1,0,0
355,1.0,16,0.0,instant_book,new,2.0,193,9,,0.0,1,1,1
356,2.0,6,0.0,book_it,new,4.0,24,30,1203.3833333333334,,1,0,0
357,3.0,2,351.0,book_it,past_booker,0.0,199,6,5.183333333333334,,1,0,0
358,4.0,4,119.0,contact_me,new,1.0,186,15,1385.4,,1,0,0
359,4.0,5,298.0,contact_me,new,1.0,97,21,,,0,0,0
360,1.0,23,225.0,instant_book,new,137.0,294,4,,0.0,1,1,1
361,2.0,56,178.0,contact_me,new,0.0,0,152,0.9833333333333336,1035.1333333333334,1,1,0
362,7.0,5,179.0,contact_me,new,9.0,156,3,,0.0,1,1,0
363,2.0,3,405.0,book_it,past_booker,0.0,31,3,165.35,,1,0,0
364,1.0,11,440.0,instant_book,past_booker,100.0,2,5,,0.0,1,1,1
365,1.0,4,430.0,book_it,new,33.0,1,3,,0.0,1,1,1
366,6.0,2,429.0,contact_me,new,2.0,208,12,,,0,0,0
367,1.0,16,263.0,instant_book,past_booker,21.0,14,7,,0.0,1,1,1
368,1.0,6,588.0,contact_me,past_booker,87.0,0,3,30.600000000000005,0.5333333333333333,1,1,0
369,1.0,6,108.0,book_it,past_booker,4.0,3,1,1424.55,1228.6166666666666,1,1,1
370,1.0,4,86.0,contact_me,past_booker,2.0,85,10,89.0,,1,0,0
371,3.0,4,116.0,contact_me,new,17.0,67,2,,0.0,1,1,0
372,2.0,3,139.0,contact_me,new,27.0,29,5,586.5,0.13333333333333333,1,1,0
373,1.0,15,656.0,instant_book,past_booker,1.0,58,6,,0.0,1,1,1
374,4.0,25,321.0,contact_me,new,1.0,109,10,32.46666666666667,65.30000000000001,1,1,1
375,2.0,3,112.0,contact_me,new,9.0,22,2,582.2833333333333,105.86666666666666,1,1,0
376,1.0,3,28.0,contact_me,past_booker,0.0,176,21,15632.883333333335,2.333333333333333,1,1,0
377,1.0,7,193.0,contact_me,new,15.0,9,29,14.95,183.41666666666663,1,1,0
378,2.0,1,128.0,contact_me,new,0.0,11,6,,,0,0,0
379,2.0,1,199.0,contact_me,new,3.0,179,4,,,0,0,0
380,6.0,2,325.0,contact_me,new,0.0,9,2,909.1,,1,0,0
381,3.0,6,669.0,contact_me,new,3.0,193,19,67.95,,1,0,0
382,2.0,17,112.0,contact_me,new,22.0,4,4,10.133333333333333,0.21666666666666667,1,1,0
383,5.0,6,350.0,instant_book,past_booker,1.0,89,8,,0.0,1,1,1
384,2.0,7,0.0,book_it,past_booker,11.0,7,2,133.28333333333336,0.65,1,1,1
385,2.0,3,484.0,contact_me,new,35.0,171,5,546.2166666666667,,1,0,0
386,4.0,2,159.0,contact_me,new,5.0,200,7,1259.4666666666667,,1,0,0
387,2.0,5,226.0,contact_me,past_booker,0.0,6,3,,0.0,1,1,0
388,2.0,14,13.0,instant_book,past_booker,27.0,5,3,,0.0,1,1,1
389,1.0,51,165.0,book_it,past_booker,4.0,22,2,16.116666666666667,44.86666666666667,1,1,1
390,1.0,26,96.0,book_it,new,0.0,78,11,64.30000000000001,72.75,1,1,1
391,4.0,27,555.0,instant_book,new,11.0,17,2,,0.0,1,1,1
392,1.0,13,221.0,contact_me,new,1.0,10,13,2.0500000000000003,,1,0,0
393,6.0,4,163.0,contact_me,past_booker,0.0,104,9,22.93333333333333,,1,0,0
394,1.0,4,172.0,contact_me,new,0.0,179,29,1033.3333333333335,,1,0,0
395,3.0,3,61.0,contact_me,new,39.0,34,4,6.75,4.733333333333333,1,1,0
396,2.0,10,190.0,contact_me,past_booker,43.0,12,4,64.51666666666668,1022.4166666666667,1,1,1
397,2.0,8,88.0,book_it,past_booker,1.0,17,2,1151.9833333333333,,1,0,0
398,3.0,3,220.0,contact_me,new,5.0,388,7,0.8333333333333334,,1,0,0
399,4.0,2,287.0,contact_me,past_booker,0.0,92,5,78.65,,1,0,0
400,2.0,4,1032.0,contact_me,new,0.0,134,8,2797.333333333333,,1,0,0
401,2.0,5,302.0,contact_me,new,3.0,10,4,,0.0,1,1,0
402,1.0,1,324.0,contact_me,past_booker,5.0,143,8,,,0,0,0
403,4.0,23,54.0,contact_me,new,6.0,2,4,0.18333333333333326,436.78333333333336,1,1,0
404,2.0,13,147.0,instant_book,past_booker,5.0,218,5,,0.0,1,1,1
405,2.0,5,223.0,book_it,past_booker,1.0,75,2,266.75000000000006,,1,0,0
406,1.0,3,0.0,instant_book,new,0.0,13,14,,0.0,1,1,1
407,4.0,3,138.0,contact_me,new,0.0,16,5,15.666666666666668,2014.333333333333,1,1,0
408,4.0,4,0.0,book_it,past_booker,0.0,62,3,28.516666666666666,0.55,1,1,1
409,3.0,4,342.0,book_it,past_booker,50.0,41,1,,0.0,1,1,1
410,6.0,1,74.0,contact_me,new,3.0,10,4,,,0,0,0
411,1.0,5,345.0,contact_me,new,4.0,6,2,589.4166666666666,,1,0,0
412,1.0,1,193.0,contact_me,past_booker,1.0,0,7,,,0,0,0
413,4.0,3,334.0,book_it,new,0.0,5,6,34.88333333333333,,1,0,0
414,1.0,17,37.0,book_it,new,30.0,14,4,192.98333333333332,,1,0,0
415,2.0,3,60.0,contact_me,past_booker,0.0,96,21,36.2,,1,0,0
416,5.0,1,0.0,book_it,past_booker,0.0,126,3,,,0,0,0
417,2.0,5,142.0,instant_book,past_booker,44.0,41,6,,0.0,1,1,1
418,5.0,5,133.0,contact_me,past_booker,39.0,91,4,,0.0,1,1,0
419,2.0,16,117.0,instant_book,new,56.0,34,6,,0.0,1,1,1
420,5.0,15,82.0,book_it,new,10.0,49,6,,0.0,1,1,1
421,2.0,9,154.0,instant_book,new,17.0,18,1,,0.0,1,1,1
422,2.0,31,41.0,book_it,new,3.0,39,4,33.66666666666667,3480.85,1,1,1
423,2.0,3,209.0,contact_me,past_booker,3.0,9,5,2108.4833333333336,,1,0,0
424,8.0,2,166.0,contact_me,new,1.0,269,5,48.95,,1,0,0
425,4.0,2,284.0,contact_me,new,1.0,184,10,2587.85,,1,0,0
426,2.0,3,14.0,book_it,new,6.0,34,13,9.533333333333333,,1,0,0
427,6.0,3,142.0,contact_me,new,1.0,181,2,1286.3,,1,0,0
428,2.0,1,258.0,contact_me,past_booker,1.0,68,5,,,0,0,0
429,2.0,7,27.0,book_it,past_booker,19.0,0,5,67.43333333333334,5.533333333333332,1,1,1
430,1.0,6,37.0,contact_me,past_booker,1.0,81,7,202.9,,1,0,0
431,8.0,3,119.0,instant_book,past_booker,0.0,83,2,,0.0,1,1,1
432,3.0,8,286.0,book_it,new,0.0,43,3,33.41666666666667,327.65,1,1,1
433,8.0,6,164.0,contact_me,past_booker,0.0,189,16,7.8000000000000025,0.4666666666666667,1,1,0
434,2.0,8,207.0,instant_book,new,8.0,20,4,,0.0,1,1,1
435,3.0,4,104.0,contact_me,new,34.0,40,9,,0.0,1,1,0
436,3.0,68,47.0,contact_me,new,1.0,2,4,9.8,,1,0,0
437,2.0,3,72.0,contact_me,past_booker,113.0,3,3,174.01666666666668,0.016666666666666666,1,1,0
438,3.0,2,324.0,contact_me,past_booker,0.0,96,15,1163.8166666666666,,1,0,0
439,4.0,10,0.0,book_it,new,13.0,9,5,86.35,15.400000000000002,1,1,1
440,2.0,7,72.0,contact_me,new,1.0,16,14,,0.0,1,1,0
441,4.0,11,151.0,instant_book,past_booker,32.0,51,5,,0.0,1,1,1
442,3.0,3,128.0,contact_me,new,16.0,78,22,1463.25,,1,0,0
443,6.0,7,67.0,contact_me,new,0.0,152,4,,0.0,1,1,0
444,2.0,12,180.0,book_it,new,44.0,45,4,171.2,72.86666666666666,1,1,1
445,1.0,14,38.0,book_it,past_booker,96.0,5,4,48.1,10.116666666666667,1,1,1
446,10.0,5,101.0,contact_me,new,0.0,219,9,,,0,0,0
447,1.0,7,83.0,contact_me,past_booker,0.0,69,10,353.1,977.3666666666667,1,1,0
448,2.0,3,224.0,book_it,past_booker,10.0,5,4,277.51666666666665,0.26666666666666666,1,1,1
449,1.0,14,146.0,instant_book,past_booker,5.0,15,3,,0.0,1,1,1
450,1.0,2,13.0,instant_book,new,24.0,9,2,,0.0,1,1,1
451,1.0,8,0.0,book_it,new,95.0,102,4,,0.0,1,1,1
452,2.0,4,199.0,contact_me,new,0.0,82,6,221.1833333333333,,1,0,0
453,5.0,23,100.0,instant_book,past_booker,16.0,53,3,,0.0,1,1,1
454,1.0,1,170.0,contact_me,new,5.0,125,21,,,0,0,0
455,1.0,2,128.0,contact_me,new,0.0,20,5,56.1,,1,0,0
456,2.0,4,303.0,book_it,new,7.0,5,5,11290.25,,1,0,0
457,2.0,5,341.0,instant_book,new,123.0,107,6,,0.0,1,1,1
458,2.0,14,248.0,instant_book,new,60.0,74,8,,0.0,1,1,1
459,1.0,13,541.0,contact_me,past_booker,5.0,85,15,1071.2166666666667,,1,0,0
460,2.0,7,397.0,contact_me,new,0.0,125,22,,0.0,1,1,0
461,2.0,5,502.0,contact_me,past_booker,0.0,7,2,17.15,,1,0,0
462,2.0,1,384.0,book_it,past_booker,12.0,1,1,,,0,0,0
463,1.0,41,211.0,contact_me,past_booker,26.0,33,3,385.63333333333327,0.13333333333333333,1,1,1
464,4.0,3,6.0,book_it,past_booker,1.0,136,16,1102.0666666666666,,1,0,0
465,1.0,4,285.0,contact_me,past_booker,1.0,0,7,,0.0,1,1,0
466,4.0,2,337.0,contact_me,new,1.0,216,5,863.8,,1,0,0
467,3.0,14,358.0,book_it,past_booker,5.0,59,3,28.266666666666666,3.2666666666666666,1,1,1
468,1.0,20,335.0,book_it,past_booker,4.0,125,5,246.01666666666668,2.25,1,1,1
469,2.0,6,81.0,instant_book,past_booker,39.0,1,4,,0.0,1,1,1
470,2.0,5,510.0,contact_me,new,182.0,50,3,,0.0,1,1,0
471,6.0,36,101.0,contact_me,new,0.0,105,4,18.766666666666666,7.016666666666668,1,1,0
472,5.0,1,530.0,contact_me,new,0.0,245,3,,,0,0,0
473,5.0,6,0.0,instant_book,past_booker,6.0,3,4,,0.0,1,1,1
474,5.0,4,0.0,instant_book,past_booker,0.0,91,10,,0.0,1,1,1
475,1.0,3,128.0,contact_me,past_booker,0.0,0,4,1.65,,1,0,0
476,2.0,2,208.0,contact_me,past_booker,130.0,27,6,2.433333333333333,,1,0,0
477,4.0,2,124.0,contact_me,new,6.0,196,2,38.88333333333333,,1,0,0
478,1.0,4,444.0,contact_me,past_booker,111.0,68,5,309.05,,1,0,0
479,1.0,15,170.0,book_it,new,12.0,140,1,,0.0,1,1,1
480,5.0,4,331.0,contact_me,new,0.0,17,119,26.8,,1,0,0
481,2.0,3,130.0,contact_me,past_booker,5.0,54,30,5.716666666666668,,1,0,0
482,3.0,41,257.0,book_it,new,4.0,48,8,,0.0,1,1,1
483,2.0,2,222.0,contact_me,new,2.0,29,5,288.68333333333334,,1,0,0
484,2.0,4,305.0,book_it,past_booker,31.0,61,6,,0.0,1,1,1
485,3.0,14,225.0,contact_me,new,1.0,9,5,26.91666666666667,34.3,1,1,0
486,6.0,6,627.0,contact_me,new,1.0,201,24,,0.0,1,1,0
487,4.0,3,57.0,contact_me,new,0.0,179,11,188.13333333333333,,1,0,0
488,4.0,5,0.0,instant_book,new,12.0,2,3,,0.0,1,1,1
489,8.0,3,168.0,contact_me,new,0.0,256,11,5861.966666666666,,1,0,0
490,2.0,9,75.0,book_it,new,37.0,11,5,,0.0,1,1,1
491,8.0,2,194.0,contact_me,new,0.0,29,7,3.9666666666666672,,1,0,0
492,2.0,16,0.0,instant_book,past_booker,0.0,83,2,,0.0,1,1,1
493,1.0,17,164.0,book_it,past_booker,26.0,33,2,,0.0,1,1,1
494,1.0,7,68.0,book_it,new,2.0,68,6,7.533333333333332,1.55,1,1,1
495,1.0,20,8.0,book_it,new,0.0,116,16,1565.6333333333334,,1,0,0
496,6.0,10,261.0,contact_me,new,38.0,168,4,83.8,1.3666666666666667,1,1,0
497,3.0,6,40.0,contact_me,new,0.0,28,5,313.1333333333333,,1,0,0
498,4.0,2,124.0,contact_me,past_booker,2.0,166,2,5.3,,1,0,0
499,4.0,5,0.0,book_it,past_booker,5.0,180,2,,0.0,1,1,1
500,3.0,1,225.0,contact_me,new,0.0,4,19,,,0,0,0
501,2.0,2,0.0,book_it,past_booker,10.0,10,2,,0.0,1,1,1
502,5.0,5,87.0,contact_me,new,0.0,24,5,1256.8166666666666,,1,0,0
503,1.0,4,191.0,contact_me,past_booker,1.0,68,13,3970.800000000001,,1,0,0
504,4.0,2,152.0,contact_me,new,4.0,216,4,,,0,0,0
505,2.0,3,572.0,book_it,new,0.0,170,5,0.0,,1,0,0
506,2.0,11,116.0,contact_me,new,11.0,147,5,2.6166666666666667,4.3,1,1,0
507,1.0,3,122.0,contact_me,past_booker,0.0,132,16,12.766666666666667,,1,0,0
508,4.0,5,224.0,instant_book,past_booker,0.0,82,3,,0.0,1,1,1
509,2.0,8,162.0,instant_book,past_booker,21.0,1,5,,0.0,1,1,1
510,2.0,22,198.0,book_it,new,2.0,16,3,,0.0,1,1,1
511,4.0,5,84.0,contact_me,new,6.0,221,7,994.8666666666667,,1,0,0
512,2.0,2,253.0,contact_me,past_booker,1.0,206,7,3211.0333333333333,,1,0,0
513,2.0,5,94.0,instant_book,past_booker,182.0,17,2,,0.0,1,1,1
514,2.0,12,130.0,instant_book,past_booker,57.0,72,6,0.0,0.016666666666666666,1,1,1
515,2.0,3,171.0,book_it,new,0.0,160,11,671.45,,1,0,0
516,3.0,29,290.0,book_it,past_booker,84.0,208,6,7.6,599.2833333333333,1,1,1
517,2.0,2,179.0,book_it,past_booker,14.0,201,5,92.25,,1,0,0
518,1.0,1,36.0,book_it,past_booker,74.0,27,21,,,0,0,0
519,4.0,10,385.0,instant_book,new,6.0,4,7,,0.0,1,1,1
520,2.0,23,0.0,book_it,past_booker,5.0,9,5,29.816666666666666,923.4166666666664,1,1,1
521,2.0,2,88.0,contact_me,past_booker,0.0,15,5,5925.966666666666,,1,0,0
522,2.0,6,0.0,instant_book,past_booker,32.0,20,2,,0.0,1,1,1
523,5.0,31,0.0,book_it,past_booker,4.0,36,1,969.9166666666664,228331.5666666667,1,1,1
524,2.0,1,521.0,contact_me,new,9.0,179,6,,,0,0,0
525,1.0,17,204.0,instant_book,new,1.0,9,4,,0.0,1,1,1
526,5.0,2,0.0,book_it,past_booker,1.0,41,4,674.7166666666667,,1,0,0
527,2.0,3,90.0,book_it,past_booker,0.0,55,7,210.5833333333333,,1,0,0
528,2.0,2,112.0,contact_me,new,4.0,48,3,4.383333333333334,,1,0,0
529,2.0,3,87.0,contact_me,new,17.0,43,3,77.21666666666667,0.2333333333333333,1,1,0
530,2.0,11,85.0,contact_me,new,5.0,6,1,12.616666666666667,0.6333333333333333,1,1,0
531,1.0,21,154.0,book_it,past_booker,34.0,4,4,143.58333333333334,801.35,1,1,1
532,5.0,13,358.0,book_it,new,19.0,110,4,855.9833333333332,14178.833333333336,1,1,1
533,1.0,3,345.0,contact_me,new,1.0,16,3,472.86666666666673,0.3666666666666665,1,1,0
534,2.0,5,337.0,contact_me,new,0.0,203,3,36.516666666666666,,1,0,0
535,1.0,1,269.0,contact_me,past_booker,0.0,180,7,,,0,0,0
536,2.0,2,212.0,contact_me,new,2.0,137,4,2.433333333333333,,1,0,0
537,2.0,3,196.0,instant_book,past_booker,34.0,16,2,,0.0,1,1,1
538,2.0,3,145.0,contact_me,new,1.0,82,3,,0.0,1,1,0
539,1.0,1,41.0,contact_me,past_booker,0.0,29,305,,,0,0,0
540,2.0,10,274.0,instant_book,past_booker,1.0,37,7,,0.0,1,1,1
541,2.0,3,111.0,contact_me,past_booker,1.0,139,6,,0.0,1,1,0
542,4.0,10,0.0,book_it,new,0.0,106,3,,0.0,1,1,1
543,5.0,43,98.0,instant_book,past_booker,27.0,59,5,,0.0,1,1,1
544,4.0,18,51.0,instant_book,past_booker,1.0,133,2,,0.0,1,1,1
545,2.0,7,792.0,contact_me,past_booker,2.0,18,8,142.11666666666667,0.38333333333333336,1,1,0
546,3.0,13,86.0,instant_book,past_booker,15.0,2,5,,0.0,1,1,1
547,3.0,2,121.0,contact_me,past_booker,1.0,24,5,474.9,,1,0,0
548,3.0,3,268.0,contact_me,new,7.0,89,2,483.25,,1,0,0
549,2.0,3,444.0,contact_me,new,1.0,69,7,455.13333333333327,4.833333333333333,1,1,0
550,2.0,2,122.0,book_it,new,0.0,18,17,1.9833333333333336,,1,0,0
551,2.0,3,273.0,contact_me,new,0.0,11,28,1.4,,1,0,0
552,3.0,12,231.0,instant_book,past_booker,23.0,0,2,,0.0,1,1,1
553,2.0,9,114.0,book_it,past_booker,162.0,68,2,,0.0,1,1,1
554,2.0,3,34.0,book_it,new,0.0,27,5,78.15,,1,0,0
555,2.0,2,0.0,instant_book,past_booker,24.0,31,5,,0.0,1,1,1
556,1.0,10,315.0,instant_book,past_booker,0.0,81,11,,0.0,1,1,1
557,1.0,38,94.0,book_it,past_booker,0.0,76,10,414.98333333333335,,1,0,0
558,3.0,6,0.0,book_it,new,1.0,167,3,,0.0,1,1,1
559,7.0,3,188.0,contact_me,new,17.0,209,8,48.76666666666666,,1,0,0
560,2.0,14,133.0,instant_book,past_booker,4.0,0,7,0.0,0.08333333333333333,1,1,1
561,4.0,12,170.0,contact_me,new,0.0,28,5,80.1,,1,0,0
562,8.0,5,303.0,contact_me,new,0.0,24,5,344.76666666666665,,1,0,0
563,2.0,5,41.0,contact_me,past_booker,3.0,4,7,18.066666666666666,0.03333333333333333,1,1,0
564,2.0,7,170.0,contact_me,past_booker,0.0,15,2,0.4666666666666667,,1,0,0
565,2.0,3,249.0,contact_me,new,0.0,1,31,,0.0,1,1,0
566,2.0,4,255.0,instant_book,new,36.0,32,4,,0.0,1,1,1
567,3.0,11,88.0,instant_book,new,17.0,9,2,,0.0,1,1,1
568,1.0,5,195.0,contact_me,past_booker,0.0,190,10,,0.0,1,1,0
569,3.0,17,171.0,instant_book,past_booker,77.0,61,4,,0.0,1,1,1
570,2.0,2,79.0,contact_me,new,3.0,33,8,6683.016666666666,,1,0,0
571,2.0,2,0.0,book_it,new,0.0,57,6,,0.0,1,1,1
572,4.0,3,99.0,contact_me,past_booker,0.0,198,2,1040.3333333333335,,1,0,0
573,2.0,4,16.0,book_it,new,1.0,2,3,7.883333333333335,,1,0,0
574,1.0,118,241.0,contact_me,new,12.0,4,1,,0.0,1,1,1
575,2.0,2,408.0,contact_me,past_booker,0.0,65,9,169.05,,1,0,0
576,2.0,9,245.0,contact_me,new,4.0,74,4,1117.2166666666667,154.88333333333333,1,1,0
577,6.0,3,267.0,contact_me,past_booker,0.0,154,2,18.466666666666665,,1,0,0
578,1.0,5,101.0,instant_book,past_booker,5.0,0,5,,0.0,1,1,1
579,2.0,6,426.0,book_it,past_booker,26.0,15,3,,0.0,1,1,1
580,6.0,12,58.0,instant_book,new,8.0,205,5,,0.0,1,1,1
581,5.0,14,51.0,instant_book,new,1.0,0,11,,0.0,1,1,1
582,2.0,3,274.0,contact_me,new,0.0,104,9,254.2,,1,0,0
583,2.0,16,293.0,book_it,new,32.0,12,2,,0.0,1,1,1
584,2.0,3,299.0,contact_me,new,20.0,9,8,,0.0,1,1,0
585,2.0,1,356.0,contact_me,new,10.0,22,9,,,0,0,0
586,2.0,11,147.0,instant_book,new,7.0,21,6,,0.0,1,1,1
587,2.0,2,175.0,contact_me,past_booker,0.0,40,5,2508.733333333333,,1,0,0
588,4.0,3,41.0,contact_me,new,1.0,25,3,389.35,,1,0,0
589,1.0,2,124.0,book_it,new,0.0,165,8,,,0,0,0
590,10.0,3,388.0,book_it,new,34.0,63,2,369.1,,1,0,0
591,3.0,3,130.0,contact_me,past_booker,0.0,10,1,0.0,,1,0,0
592,2.0,27,90.0,book_it,new,15.0,34,14,,0.0,1,1,1
593,1.0,7,320.0,instant_book,past_booker,47.0,11,6,,0.0,1,1,1
594,2.0,5,249.0,book_it,past_booker,0.0,96,4,205.36666666666667,,1,0,0
595,3.0,4,322.0,instant_book,past_booker,0.0,26,1,,0.0,1,1,1
596,2.0,5,144.0,contact_me,new,0.0,157,1,,0.0,1,1,0
597,3.0,6,407.0,contact_me,new,0.0,114,14,265.35,,1,0,0
598,2.0,5,0.0,instant_book,past_booker,0.0,97,3,,0.0,1,1,1
599,4.0,86,202.0,contact_me,new,1.0,33,4,,0.0,1,1,1
600,1.0,7,237.0,contact_me,new,6.0,48,11,37.266666666666666,0.31666666666666665,1,1,0
601,6.0,3,390.0,contact_me,new,13.0,29,4,,0.0,1,1,0
602,4.0,9,270.0,contact_me,new,2.0,13,5,66.03333333333335,36.85,1,1,0
603,3.0,7,160.0,instant_book,new,3.0,172,10,,0.0,1,1,1
604,3.0,10,262.0,instant_book,past_booker,0.0,62,12,,0.0,1,1,1
605,2.0,3,76.0,contact_me,new,49.0,2,3,7.55,5.266666666666667,1,1,0
606,2.0,15,109.0,instant_book,past_booker,0.0,85,4,,0.0,1,1,1
607,3.0,9,111.0,instant_book,new,8.0,13,3,,0.0,1,1,1
608,1.0,4,170.0,contact_me,past_booker,1.0,141,2,,0.0,1,1,0
609,6.0,2,67.0,contact_me,new,0.0,0,8,245.43333333333337,,1,0,0
610,2.0,7,394.0,contact_me,past_booker,3.0,6,6,,0.0,1,1,1
611,2.0,6,67.0,contact_me,new,1.0,65,10,115.65,0.06666666666666668,1,1,0
612,6.0,2,71.0,contact_me,new,0.0,208,7,,0.0,1,1,0
613,3.0,4,0.0,instant_book,new,1.0,0,3,,0.0,1,1,1
614,2.0,17,960.0,book_it,new,72.0,29,3,699.7,40.66666666666666,1,1,1
615,3.0,3,189.0,contact_me,new,0.0,186,4,986.55,,1,0,0
616,8.0,4,113.0,contact_me,new,18.0,218,8,,0.0,1,1,0
617,1.0,6,219.0,contact_me,new,1.0,144,13,4526.15,,1,0,0
618,2.0,8,230.0,instant_book,past_booker,0.0,2,2,,0.0,1,1,1
619,2.0,3,633.0,book_it,past_booker,19.0,25,4,316.4,,1,0,0
620,3.0,7,149.0,book_it,new,12.0,20,8,14.183333333333335,,1,0,0
621,3.0,4,443.0,contact_me,past_booker,6.0,54,34,62.53333333333334,0.08333333333333333,1,1,0
622,1.0,2,119.0,contact_me,new,1.0,60,4,96.75,,1,0,0
623,2.0,5,0.0,book_it,new,2.0,1,3,,0.0,1,1,1
624,2.0,1,130.0,contact_me,new,33.0,11,3,,,0,0,0
625,1.0,20,54.0,contact_me,past_booker,51.0,4,1,12.966666666666667,0.2,1,1,1
626,6.0,3,104.0,contact_me,past_booker,1.0,86,6,105.88333333333334,,1,0,0
627,7.0,4,189.0,book_it,new,0.0,213,8,,,0,0,0
628,2.0,6,178.0,instant_book,past_booker,18.0,2,6,,0.0,1,1,1
629,6.0,8,0.0,book_it,new,0.0,154,13,182.3333333333333,,1,0,0
630,1.0,3,264.0,contact_me,past_booker,10.0,17,6,220.46666666666667,0.06666666666666668,1,1,0
631,1.0,6,39.0,contact_me,new,0.0,193,5,96.53333333333332,7.383333333333334,1,1,0
632,3.0,3,68.0,contact_me,past_booker,0.0,28,5,2653.483333333333,0.15,1,1,0
633,2.0,11,231.0,instant_book,new,1.0,54,7,,0.0,1,1,1
634,2.0,5,140.0,contact_me,new,15.0,165,4,10.233333333333333,999.3833333333334,1,1,0
635,2.0,2,219.0,contact_me,new,0.0,137,7,1457.15,,1,0,0
636,3.0,1,61.0,contact_me,past_booker,0.0,99,4,,,0,0,0
637,5.0,5,81.0,contact_me,new,0.0,65,5,,0.0,1,1,0
638,7.0,21,179.0,contact_me,new,0.0,74,9,,0.0,1,1,1
639,5.0,15,403.0,book_it,past_booker,2.0,29,3,293.1333333333333,27.016666666666666,1,1,1
640,2.0,17,361.0,contact_me,new,0.0,93,11,33.56666666666667,,1,0,0
641,1.0,5,16.0,contact_me,new,0.0,178,62,661.6333333333333,,1,0,0
642,4.0,9,0.0,instant_book,new,2.0,191,6,,0.0,1,1,1
643,4.0,5,581.0,contact_me,new,0.0,252,3,1071.1333333333334,,1,0,0
644,3.0,1,211.0,contact_me,past_booker,0.0,219,5,,,0,0,0
645,5.0,35,44.0,instant_book,new,1.0,224,8,,0.0,1,1,1
646,2.0,5,0.0,instant_book,past_booker,26.0,0,5,,0.0,1,1,1
647,2.0,9,0.0,book_it,new,36.0,170,4,439.58333333333326,84.31666666666666,1,1,1
648,3.0,23,0.0,instant_book,new,7.0,81,5,,0.0,1,1,1
649,1.0,3,0.0,book_it,past_booker,5.0,12,30,76.91666666666667,1895.1333333333328,1,1,1
650,5.0,9,470.0,instant_book,new,17.0,36,5,,0.0,1,1,1
651,4.0,7,796.0,contact_me,new,1.0,208,16,212.66666666666663,,1,0,0
652,3.0,46,120.0,contact_me,new,5.0,0,4,180.4333333333333,46.93333333333333,1,1,0
653,4.0,4,87.0,contact_me,new,0.0,76,18,927.6,,1,0,0
654,4.0,2,60.0,contact_me,new,7.0,212,2,14140.116666666667,,1,0,0
655,3.0,5,456.0,book_it,past_booker,42.0,131,4,,0.0,1,1,1
656,2.0,22,440.0,contact_me,new,2.0,82,5,,0.0,1,1,0
657,2.0,9,132.0,instant_book,past_booker,56.0,3,3,,0.0,1,1,1
658,6.0,3,136.0,contact_me,past_booker,4.0,204,8,3.0166666666666666,0.3666666666666665,1,1,0
659,4.0,4,122.0,contact_me,new,1.0,30,5,504.11666666666673,,1,0,0
660,1.0,9,244.0,contact_me,new,96.0,20,6,,0.0,1,1,0
661,1.0,2,71.0,contact_me,new,14.0,21,5,802.4333333333333,,1,0,0
662,1.0,8,0.0,book_it,new,2.0,157,3,,0.0,1,1,1
663,4.0,3,391.0,contact_me,new,40.0,57,6,86.38333333333334,0.4833333333333334,1,1,0
664,2.0,1,204.0,contact_me,new,0.0,21,5,,,0,0,0
665,1.0,8,162.0,contact_me,past_booker,74.0,28,46,15.183333333333335,,1,0,0
666,1.0,5,124.0,instant_book,past_booker,73.0,45,4,,0.0,1,1,1
