,guest_size,total_interactions,message_length,channel,user_stage,total_reviews,lead_time,days_of_stay,reply_t,accept_t,replied,accepted,booked
1638,2.0,10,218.0,contact_me,past_booker,49.0,35,4,,0.0,1,1,1
1642,2.0,3,616.0,contact_me,new,0.0,215,8,14.8,0.11666666666666667,1,1,0
1643,1.0,5,247.0,contact_me,new,5.0,0,2,15.616666666666667,858.0166666666668,1,1,1
1654,3.0,7,107.0,contact_me,new,38.0,47,7,72.96666666666667,132.46666666666667,1,1,0
1663,2.0,7,463.0,contact_me,new,69.0,57,5,570.55,717.6,1,1,0
1667,3.0,4,173.0,contact_me,past_booker,0.0,29,5,,0.0,1,1,0
1686,4.0,68,91.0,contact_me,past_booker,1.0,19,5,0.2500000000000001,362.85,1,1,1
1688,5.0,3,416.0,contact_me,past_booker,1.0,206,5,,0.0,1,1,0
1700,2.0,2,225.0,contact_me,past_booker,3.0,14,2,,0.0,1,1,0
1702,1.0,9,228.0,contact_me,new,2.0,5,3,22.85,47.63333333333333,1,1,0
1704,4.0,22,158.0,contact_me,new,35.0,71,20,5.7333333333333325,21.73333333333333,1,1,0
1707,4.0,4,227.0,contact_me,new,31.0,70,3,672.95,639.1833333333333,1,1,0
1709,3.0,5,149.0,contact_me,new,47.0,15,4,197.26666666666668,0.2,1,1,0
1712,2.0,14,180.0,contact_me,new,1.0,0,6,,0.0,1,1,0
1729,4.0,2,99.0,contact_me,past_booker,16.0,352,7,,0.0,1,1,0
1742,1.0,6,139.0,contact_me,new,0.0,44,14,264.65000000000003,0.08333333333333333,1,1,0
1743,2.0,17,198.0,contact_me,new,0.0,180,2,283.1,4499.65,1,1,1
1747,4.0,4,454.0,contact_me,new,10.0,57,3,69.0,0.13333333333333333,1,1,0
1748,3.0,4,616.0,contact_me,new,1.0,43,8,541.8166666666667,0.15,1,1,0
1749,6.0,21,149.0,contact_me,past_booker,38.0,373,9,,0.0,1,1,0
1754,8.0,17,309.0,contact_me,new,0.0,86,2,552.6333333333333,943.6166666666667,1,1,1
1755,1.0,3,45.0,contact_me,new,7.0,4,2,5.833333333333332,1090.65,1,1,0
1756,6.0,7,272.0,contact_me,new,0.0,74,6,1166.9833333333333,1440.95,1,1,0
1760,6.0,3,411.0,contact_me,new,0.0,123,6,206.75,2764.666666666666,1,1,0
1763,1.0,18,649.0,contact_me,past_booker,4.0,148,12,3887.433333333333,0.03333333333333333,1,1,1
1785,4.0,13,323.0,contact_me,new,3.0,37,2,19.966666666666665,3.4,1,1,0
1787,1.0,7,561.0,contact_me,past_booker,27.0,107,5,85.5,0.13333333333333333,1,1,0
1793,2.0,6,220.0,contact_me,past_booker,11.0,0,1,3.466666666666667,0.6333333333333333,1,1,1
1800,2.0,11,291.0,contact_me,new,4.0,58,3,4.833333333333333,0.2500000000000001,1,1,0
1806,1.0,7,202.0,contact_me,past_booker,1.0,11,1,,0.0,1,1,0
1807,4.0,9,217.0,contact_me,past_booker,0.0,240,3,,0.0,1,1,0
1811,6.0,3,330.0,contact_me,past_booker,0.0,54,7,0.0,3.466666666666667,1,1,0
1812,2.0,7,126.0,contact_me,past_booker,0.0,2,4,26.83333333333333,2363.0,1,1,0
1815,4.0,3,202.0,contact_me,new,0.0,76,8,,0.0,1,1,0
1817,1.0,13,26.0,contact_me,new,3.0,7,4,58.33333333333334,0.03333333333333333,1,1,0
1819,1.0,20,321.0,contact_me,new,4.0,184,8,,0.0,1,1,1
1830,2.0,3,223.0,contact_me,new,0.0,128,6,,0.0,1,1,0
1831,2.0,3,15.0,contact_me,new,4.0,4,3,18.966666666666665,0.8,1,1,0
1841,3.0,6,290.0,contact_me,new,0.0,61,10,,0.0,1,1,0
1842,1.0,8,327.0,contact_me,past_booker,0.0,70,4,13.766666666666667,57.35,1,1,0
1843,2.0,5,291.0,contact_me,past_booker,73.0,24,6,509.0666666666667,11.866666666666667,1,1,0
1847,2.0,7,113.0,contact_me,past_booker,0.0,12,6,,0.0,1,1,0
1849,3.0,27,268.0,contact_me,new,0.0,126,10,1.95,71.3,1,1,1
1855,2.0,3,73.0,contact_me,new,20.0,9,2,52.53333333333333,0.05,1,1,0
1867,7.0,5,98.0,contact_me,past_booker,20.0,22,3,4.033333333333334,0.08333333333333333,1,1,0
1872,2.0,3,163.0,contact_me,new,3.0,33,6,53.88333333333333,21.016666666666666,1,1,0
1874,2.0,12,192.0,contact_me,past_booker,112.0,73,2,,0.0,1,1,1
1887,2.0,5,133.0,contact_me,past_booker,0.0,178,10,400.56666666666666,737.65,1,1,0
1894,4.0,12,865.0,contact_me,new,30.0,9,4,458.86666666666673,228.55,1,1,1
1897,4.0,11,174.0,contact_me,past_booker,1.0,103,22,26.65,62.18333333333334,1,1,0
1898,1.0,2,353.0,contact_me,past_booker,2.0,139,6,,0.0,1,1,0
1907,2.0,3,30.0,contact_me,past_booker,2.0,15,1,165.31666666666666,890.7833333333333,1,1,0
1928,2.0,5,116.0,contact_me,past_booker,19.0,15,2,7725.866666666668,0.2,1,1,0
1930,2.0,3,500.0,contact_me,new,30.0,80,3,,0.0,1,1,0
1940,2.0,4,134.0,contact_me,past_booker,53.0,4,5,33.31666666666667,0.08333333333333333,1,1,0
1941,8.0,6,205.0,contact_me,new,0.0,43,3,,0.0,1,1,0
1942,1.0,4,308.0,contact_me,past_booker,1.0,71,14,1607.0,0.15,1,1,0
1948,1.0,3,313.0,contact_me,new,31.0,17,2,,0.0,1,1,0
1949,4.0,3,100.0,contact_me,new,36.0,77,3,101.51666666666668,1041.8000000000004,1,1,0
1960,4.0,5,233.0,contact_me,new,1.0,22,3,16.333333333333336,0.2333333333333333,1,1,0
1962,2.0,5,123.0,contact_me,new,2.0,24,4,,0.0,1,1,0
1964,1.0,3,80.0,contact_me,new,0.0,1,3,1566.65,0.016666666666666666,1,1,0
1969,1.0,23,227.0,contact_me,past_booker,5.0,1,2,197.56666666666663,0.21666666666666667,1,1,0
1981,3.0,2,109.0,contact_me,past_booker,0.0,107,2,,0.0,1,1,0
1988,4.0,18,94.0,contact_me,past_booker,22.0,23,2,9.65,0.9166666666666666,1,1,0
1993,4.0,5,76.0,contact_me,new,0.0,110,15,0.6833333333333333,1.3333333333333333,1,1,0
1996,6.0,3,109.0,contact_me,past_booker,8.0,25,5,201.46666666666667,0.016666666666666666,1,1,0
2000,1.0,5,391.0,contact_me,new,1.0,62,9,,0.0,1,1,0
2001,3.0,7,187.0,contact_me,new,10.0,1,2,12.6,94.46666666666668,1,1,1
2013,1.0,3,495.0,contact_me,past_booker,2.0,26,12,154.15,0.4,1,1,0
2016,6.0,5,247.0,contact_me,past_booker,0.0,54,21,,0.0,1,1,0
2023,1.0,7,207.0,contact_me,new,9.0,0,2,31.23333333333333,86.15,1,1,1
2027,3.0,3,137.0,contact_me,new,27.0,103,2,6.316666666666666,1.8,1,1,0
2031,2.0,7,144.0,contact_me,new,9.0,23,2,30.11666666666667,103.65,1,1,1
2039,2.0,3,55.0,contact_me,new,0.0,15,3,2.0333333333333337,951.5,1,1,0
2045,2.0,8,209.0,contact_me,past_booker,53.0,28,6,,0.0,1,1,0
2047,5.0,3,65.0,contact_me,new,10.0,137,4,1243.5666666666666,0.11666666666666667,1,1,0
2048,5.0,3,212.0,contact_me,new,1.0,136,6,,0.0,1,1,0
2052,4.0,2,280.0,contact_me,new,4.0,23,3,,0.0,1,1,0
2056,4.0,3,80.0,contact_me,new,0.0,31,5,,0.0,1,1,0
2057,2.0,9,329.0,contact_me,new,18.0,12,4,3.7,0.06666666666666668,1,1,0
2061,1.0,3,359.0,contact_me,past_booker,17.0,61,30,174.68333333333337,4889.383333333333,1,1,0
2070,8.0,3,227.0,contact_me,new,3.0,34,10,2.933333333333333,0.13333333333333333,1,1,0
2078,1.0,5,101.0,contact_me,new,0.0,177,9,929.2,9.933333333333334,1,1,0
2086,2.0,4,623.0,contact_me,new,49.0,79,5,,0.0,1,1,0
2087,6.0,14,23.0,contact_me,new,0.0,121,14,,0.0,1,1,0
2098,3.0,5,103.0,contact_me,past_booker,0.0,20,7,4926.716666666666,1633.916666666667,1,1,0
2099,1.0,3,348.0,contact_me,past_booker,0.0,47,4,,0.0,1,1,0
2104,4.0,4,397.0,contact_me,new,1.0,192,5,,0.0,1,1,0
2109,2.0,4,31.0,contact_me,new,9.0,13,7,22.65,0.7,1,1,0
2115,3.0,3,268.0,contact_me,new,41.0,255,15,1178.0333333333333,0.08333333333333333,1,1,0
2116,4.0,16,135.0,contact_me,new,0.0,171,8,355.53333333333336,11675.966666666667,1,1,0
2125,2.0,5,251.0,contact_me,new,4.0,62,137,23.316666666666666,0.31666666666666665,1,1,0
2146,2.0,4,147.0,contact_me,new,31.0,184,6,59.78333333333333,765.6833333333333,1,1,0
2149,1.0,15,166.0,contact_me,past_booker,0.0,24,3,479.2,595.1166666666667,1,1,1
2150,2.0,8,125.0,contact_me,new,36.0,14,4,,0.0,1,1,0
2171,4.0,2,53.0,contact_me,new,0.0,83,3,,0.0,1,1,0
2177,3.0,3,67.0,contact_me,past_booker,12.0,28,5,2.0333333333333337,162.68333333333334,1,1,0
2182,2.0,3,555.0,contact_me,new,1.0,69,12,36.93333333333333,726.5166666666668,1,1,0
2187,6.0,17,30.0,contact_me,new,3.0,30,4,544.6333333333333,2926.05,1,1,1
2189,6.0,5,140.0,contact_me,new,105.0,39,15,,0.0,1,1,0
2195,2.0,18,45.0,contact_me,new,33.0,173,7,,0.0,1,1,1
2197,2.0,8,254.0,contact_me,new,94.0,78,3,209.41666666666663,1.7833333333333334,1,1,0
2199,1.0,13,422.0,contact_me,past_booker,51.0,0,4,68.93333333333334,46.38333333333333,1,1,1
2201,1.0,14,14.0,contact_me,past_booker,8.0,3,2,37.75,0.016666666666666666,1,1,0
2220,2.0,3,18.0,contact_me,past_booker,6.0,104,2,128.98333333333335,1.5666666666666669,1,1,0
2226,2.0,3,357.0,contact_me,new,0.0,118,7,,0.0,1,1,0
2229,9.0,2,194.0,contact_me,new,5.0,71,3,,0.0,1,1,0
2230,1.0,10,720.0,contact_me,new,6.0,13,29,55.51666666666666,0.016666666666666666,1,1,0
2233,2.0,6,135.0,contact_me,new,0.0,33,123,694.1666666666665,743.9333333333333,1,1,0
2236,3.0,3,261.0,contact_me,past_booker,23.0,7,3,,0.0,1,1,0
2246,6.0,2,108.0,contact_me,new,5.0,22,5,,0.0,1,1,0
2247,1.0,11,172.0,contact_me,new,0.0,17,2,2926.0,1974.1833333333327,1,1,0
2249,1.0,2,26.0,contact_me,past_booker,39.0,0,4,,0.0,1,1,0
2253,4.0,14,249.0,contact_me,new,7.0,213,9,953.3833333333333,10295.083333333334,1,1,1
2254,2.0,5,64.0,contact_me,new,30.0,248,4,0.8,588.3833333333333,1,1,0
2259,3.0,3,171.0,contact_me,new,47.0,28,5,,0.0,1,1,0
2263,2.0,3,118.0,contact_me,new,0.0,19,3,2993.3,2460.9666666666667,1,1,0
2265,2.0,5,120.0,contact_me,new,1.0,176,6,,0.0,1,1,0
2270,3.0,3,98.0,contact_me,new,0.0,8,3,77.38333333333334,835.6833333333333,1,1,0
2286,1.0,3,150.0,contact_me,new,2.0,1,16,5.15,1.2,1,1,0
2287,4.0,7,230.0,contact_me,new,1.0,83,5,1.5333333333333334,0.5666666666666667,1,1,0
2299,1.0,3,169.0,contact_me,new,128.0,325,12,27.566666666666666,0.3666666666666665,1,1,0
2307,1.0,6,226.0,contact_me,past_booker,0.0,1,1,,0.0,1,1,0
2309,2.0,3,22.0,contact_me,new,21.0,28,3,,0.0,1,1,0
2312,3.0,4,257.0,contact_me,new,55.0,18,3,10.366666666666667,1.4333333333333331,1,1,0
2345,6.0,2,127.0,contact_me,new,4.0,12,6,,0.0,1,1,0
2346,1.0,7,301.0,contact_me,past_booker,39.0,90,3,6.5166666666666675,0.65,1,1,0
2361,3.0,7,48.0,contact_me,new,46.0,56,3,,0.0,1,1,0
2363,1.0,9,211.0,contact_me,past_booker,0.0,180,50,,0.0,1,1,0
2365,1.0,83,360.0,contact_me,new,4.0,6,3,3.9333333333333336,15434.333333333336,1,1,1
2367,2.0,3,178.0,contact_me,new,57.0,26,4,66.31666666666668,4840.466666666666,1,1,0
2373,1.0,4,89.0,contact_me,new,7.0,29,5,,0.0,1,1,0
2386,2.0,8,238.0,contact_me,new,8.0,48,14,33.050000000000004,183.38333333333333,1,1,0
2387,2.0,4,159.0,contact_me,new,23.0,31,3,17.066666666666666,0.4,1,1,0
2388,2.0,3,323.0,contact_me,past_booker,0.0,1,7,1951.8,0.05,1,1,0
2391,10.0,5,362.0,contact_me,new,1.0,28,5,,0.0,1,1,0
2393,2.0,5,248.0,contact_me,new,2.0,132,9,643.8833333333333,1.5,1,1,0
2394,2.0,15,382.0,contact_me,new,4.0,4,8,,0.0,1,1,1
2396,2.0,19,193.0,contact_me,new,1.0,63,3,293.1166666666667,660.2833333333333,1,1,1
2405,8.0,12,134.0,contact_me,new,0.0,50,12,235.01666666666668,691.0333333333333,1,1,0
2406,10.0,7,89.0,contact_me,new,10.0,141,2,69.9,930.0,1,1,0
2411,2.0,4,106.0,contact_me,past_booker,1.0,16,6,557.4833333333332,0.05,1,1,0
2417,1.0,15,130.0,contact_me,new,0.0,29,24,636.3166666666667,183.85,1,1,0
2425,2.0,3,53.0,contact_me,new,20.0,56,4,,0.0,1,1,0
2426,6.0,3,114.0,contact_me,new,0.0,29,4,,0.0,1,1,0
2428,1.0,27,291.0,contact_me,new,6.0,8,7,,0.0,1,1,0
2430,4.0,4,76.0,contact_me,new,2.0,13,5,,0.0,1,1,0
2434,1.0,3,561.0,contact_me,new,14.0,84,7,837.3333333333335,0.03333333333333333,1,1,0
2436,4.0,2,104.0,contact_me,new,1.0,6,3,,0.0,1,1,0
2438,2.0,3,90.0,contact_me,past_booker,39.0,28,4,119.83333333333331,0.4,1,1,0
2439,4.0,14,95.0,contact_me,new,1.0,52,2,28.216666666666665,1.3,1,1,0
2440,4.0,13,151.0,contact_me,new,0.0,208,5,460.7,202.26666666666668,1,1,0
2442,2.0,6,44.0,contact_me,new,0.0,91,32,8.75,1.5333333333333334,1,1,0
2443,1.0,7,731.0,contact_me,past_booker,2.0,10,28,17.816666666666666,0.21666666666666667,1,1,0
2444,4.0,8,172.0,contact_me,past_booker,1.0,25,1,2179.350000000001,14.333333333333336,1,1,0
2447,2.0,3,83.0,contact_me,past_booker,13.0,45,8,,0.0,1,1,0
2454,1.0,6,291.0,contact_me,new,71.0,5,7,,0.0,1,1,0
2457,8.0,3,160.0,contact_me,new,21.0,211,2,,0.0,1,1,0
2459,4.0,4,135.0,contact_me,past_booker,0.0,42,21,,0.0,1,1,0
2464,2.0,3,303.0,contact_me,new,0.0,5,9,,0.0,1,1,0
2467,6.0,10,273.0,contact_me,past_booker,0.0,56,26,483.11666666666673,1.1,1,1,0
2469,2.0,30,246.0,contact_me,new,28.0,79,4,,0.0,1,1,1
2470,3.0,8,118.0,contact_me,new,1.0,53,4,684.2166666666667,1680.7666666666669,1,1,0
2475,2.0,7,130.0,contact_me,past_booker,0.0,108,25,,0.0,1,1,0
2476,5.0,5,120.0,contact_me,new,134.0,223,8,,0.0,1,1,0
2478,2.0,13,259.0,contact_me,past_booker,18.0,1,2,9.383333333333333,0.31666666666666665,1,1,1
2483,3.0,3,176.0,contact_me,new,114.0,31,3,,0.0,1,1,0
2485,2.0,8,82.0,contact_me,past_booker,56.0,262,5,,0.0,1,1,0
2490,4.0,7,243.0,contact_me,new,41.0,18,4,5.883333333333334,0.2833333333333333,1,1,0
2491,4.0,4,243.0,contact_me,new,4.0,24,8,14.7,29.566666666666666,1,1,0
2493,2.0,2,215.0,contact_me,new,22.0,29,3,,0.0,1,1,0
2512,2.0,15,415.0,contact_me,new,58.0,2,7,50.41666666666666,1150.7166666666667,1,1,1
2515,4.0,27,124.0,contact_me,new,0.0,58,2,52.03333333333333,663.1,1,1,0
2516,2.0,3,182.0,contact_me,new,0.0,191,7,,0.0,1,1,0
2519,2.0,8,235.0,contact_me,new,0.0,6,41,7.566666666666666,3149.616666666667,1,1,0
2520,1.0,3,38.0,contact_me,new,19.0,49,3,121.73333333333336,0.2333333333333333,1,1,0
2524,5.0,5,196.0,contact_me,new,0.0,54,6,,0.0,1,1,0
2531,3.0,14,190.0,contact_me,new,0.0,69,5,2.716666666666667,835.9,1,1,0
2532,3.0,25,262.0,contact_me,new,1.0,166,7,,0.0,1,1,1
2544,3.0,17,614.0,contact_me,new,42.0,136,6,,0.0,1,1,1
2568,2.0,8,259.0,contact_me,past_booker,22.0,14,8,,0.0,1,1,0
2570,1.0,3,152.0,contact_me,new,0.0,178,11,,0.0,1,1,0
2580,3.0,9,64.0,contact_me,past_booker,1.0,52,14,100.4,99.45,1,1,1
2582,1.0,10,50.0,contact_me,new,10.0,25,4,24.73333333333333,94.93333333333334,1,1,0
2584,2.0,36,139.0,contact_me,past_booker,0.0,186,6,17.216666666666665,0.05,1,1,1
2585,2.0,4,277.0,contact_me,new,17.0,9,4,,0.0,1,1,0
2587,1.0,5,727.0,contact_me,new,3.0,10,99,1015.15,840.45,1,1,0
2589,1.0,5,82.0,contact_me,new,38.0,25,5,,0.0,1,1,0
2590,1.0,5,85.0,contact_me,new,1.0,21,28,4022.416666666667,15.2,1,1,0
2596,2.0,6,132.0,contact_me,new,1.0,83,5,791.7333333333332,2.85,1,1,0
2598,1.0,11,63.0,contact_me,new,0.0,2,2,0.9666666666666668,0.11666666666666667,1,1,0
2612,4.0,8,77.0,contact_me,new,6.0,87,4,,0.0,1,1,0
2625,3.0,8,169.0,contact_me,past_booker,0.0,63,2,,0.0,1,1,0
2629,2.0,3,401.0,contact_me,new,1.0,52,13,,0.0,1,1,0
2634,5.0,107,117.0,contact_me,new,0.0,91,6,,0.0,1,1,0
2641,1.0,13,258.0,contact_me,past_booker,5.0,126,30,,0.0,1,1,0
2642,1.0,3,17.0,contact_me,new,15.0,2,17,,0.0,1,1,0
2645,4.0,8,451.0,contact_me,new,56.0,81,7,80.46666666666667,1.2666666666666666,1,1,0
2647,4.0,3,155.0,contact_me,new,32.0,63,16,483.35,23.766666666666666,1,1,0
2650,4.0,6,125.0,contact_me,new,0.0,65,5,493.3166666666667,1.0166666666666668,1,1,0
2660,3.0,21,198.0,contact_me,new,0.0,193,2,161.01666666666668,1.6333333333333333,1,1,1
2667,1.0,3,62.0,contact_me,new,7.0,48,25,,0.0,1,1,0
2673,4.0,29,393.0,contact_me,new,14.0,88,8,28.53333333333333,33.65000000000001,1,1,1
2675,2.0,4,252.0,contact_me,new,24.0,41,3,801.6833333333333,0.55,1,1,0
2676,8.0,6,366.0,contact_me,new,10.0,238,7,5.916666666666668,5.7666666666666675,1,1,0
2683,2.0,3,167.0,contact_me,new,0.0,115,4,38.13333333333333,0.9333333333333332,1,1,0
2689,5.0,4,132.0,contact_me,past_booker,10.0,76,10,5.9833333333333325,2.7,1,1,0
2696,1.0,3,277.0,contact_me,new,4.0,73,2,288.76666666666665,2999.883333333333,1,1,0
2704,2.0,2,583.0,contact_me,new,1.0,187,1,,0.0,1,1,0
2706,3.0,13,100.0,contact_me,new,1.0,140,2,13.566666666666665,180.11666666666667,1,1,1
2707,4.0,11,261.0,contact_me,past_booker,0.0,77,8,1179.8333333333333,1454.0666666666666,1,1,0
2714,1.0,10,141.0,contact_me,new,0.0,6,10,,0.0,1,1,0
2719,1.0,3,159.0,contact_me,new,142.0,20,3,2.45,0.2333333333333333,1,1,0
2730,3.0,8,57.0,contact_me,new,2.0,13,4,1.0000000000000002,6067.65,1,1,0
2733,6.0,8,134.0,contact_me,past_booker,0.0,71,2,345.9833333333333,372.95,1,1,0
2736,3.0,7,718.0,contact_me,past_booker,17.0,159,9,463.06666666666666,0.08333333333333333,1,1,0
2742,2.0,8,152.0,contact_me,new,21.0,78,3,9.65,0.8833333333333333,1,1,0
2743,2.0,2,234.0,contact_me,past_booker,6.0,1,5,,0.0,1,1,0
2746,2.0,20,167.0,contact_me,past_booker,11.0,66,1,16.683333333333334,1.3166666666666669,1,1,1
2773,2.0,11,371.0,contact_me,new,69.0,31,3,43.25,1.7333333333333334,1,1,0
2780,2.0,6,165.0,contact_me,past_booker,2.0,6,5,79.06666666666666,359.8,1,1,0
2784,1.0,5,174.0,contact_me,past_booker,0.0,20,2,17.766666666666666,305.23333333333335,1,1,0
2789,2.0,3,180.0,contact_me,new,0.0,75,5,14.45,0.2,1,1,0
2793,4.0,10,156.0,contact_me,past_booker,24.0,65,4,,0.0,1,1,0
2801,4.0,3,256.0,contact_me,past_booker,3.0,87,14,6.216666666666668,39.41666666666666,1,1,0
2813,4.0,6,381.0,contact_me,new,3.0,185,6,797.55,2119.383333333333,1,1,0
2814,2.0,6,85.0,contact_me,new,0.0,56,21,63.20000000000001,4.183333333333334,1,1,0
2815,2.0,7,169.0,contact_me,new,4.0,14,6,,0.0,1,1,0
2819,2.0,19,242.0,contact_me,past_booker,24.0,198,12,2.583333333333333,2858.5333333333333,1,1,1
2820,8.0,3,155.0,contact_me,new,3.0,6,3,,0.0,1,1,0
2825,3.0,8,492.0,contact_me,new,36.0,56,5,,0.0,1,1,0
2827,1.0,7,63.0,contact_me,new,0.0,48,13,11.6,0.38333333333333336,1,1,0
2829,3.0,2,266.0,contact_me,new,2.0,5,2,,0.0,1,1,0
2830,15.0,14,552.0,contact_me,new,22.0,17,5,1.95,289.5833333333333,1,1,0
2850,2.0,8,237.0,contact_me,past_booker,103.0,113,10,,0.0,1,1,0
2857,2.0,11,375.0,contact_me,new,112.0,69,7,,0.0,1,1,0
2860,1.0,4,162.0,contact_me,new,0.0,102,8,12.85,6189.466666666666,1,1,0
2866,2.0,3,196.0,contact_me,new,1.0,64,3,431.06666666666666,0.06666666666666668,1,1,0
2867,3.0,2,268.0,contact_me,past_booker,30.0,11,9,,0.0,1,1,0
2887,1.0,2,109.0,contact_me,new,27.0,32,5,,0.0,1,1,0
2892,2.0,14,60.0,contact_me,new,0.0,243,4,1.8166666666666669,15523.85,1,1,0
2894,1.0,3,165.0,contact_me,new,36.0,11,10,,0.0,1,1,0
2898,1.0,11,313.0,contact_me,past_booker,0.0,24,87,,0.0,1,1,0
2899,2.0,3,321.0,contact_me,past_booker,4.0,2,10,54.38333333333333,2.3833333333333333,1,1,0
2910,4.0,20,203.0,contact_me,new,4.0,6,5,,0.0,1,1,1
2913,1.0,3,165.0,contact_me,new,118.0,186,15,,0.0,1,1,0
2917,3.0,4,62.0,contact_me,new,27.0,202,1,7.383333333333334,0.1,1,1,0
2930,1.0,3,232.0,contact_me,new,0.0,191,5,,0.0,1,1,0
2931,2.0,3,132.0,contact_me,new,26.0,51,2,21.366666666666667,0.11666666666666667,1,1,0
2932,1.0,3,556.0,contact_me,new,10.0,14,8,,0.0,1,1,0
2946,3.0,25,450.0,contact_me,past_booker,2.0,84,17,,0.0,1,1,1
2951,6.0,3,117.0,contact_me,past_booker,1.0,125,11,,0.0,1,1,0
2952,5.0,4,43.0,contact_me,new,0.0,204,11,2.6166666666666667,0.6833333333333333,1,1,0
2957,2.0,21,56.0,contact_me,past_booker,9.0,27,3,21.416666666666668,9555.183333333332,1,1,1
2959,1.0,3,48.0,contact_me,past_booker,3.0,1,3,,0.0,1,1,0
2960,5.0,6,66.0,contact_me,new,0.0,53,9,110.93333333333334,8.283333333333335,1,1,0
2963,1.0,4,267.0,contact_me,past_booker,0.0,96,14,1188.15,0.55,1,1,0
2964,6.0,2,91.0,contact_me,new,0.0,29,4,,0.0,1,1,0
2969,4.0,3,173.0,contact_me,new,0.0,46,12,396.75,843.25,1,1,0
2970,5.0,3,254.0,contact_me,new,50.0,226,3,547.1833333333333,1.05,1,1,0
2973,1.0,11,89.0,contact_me,new,0.0,2,7,56.81666666666667,0.6833333333333333,1,1,0
2980,2.0,10,258.0,contact_me,past_booker,0.0,87,7,535.3000000000002,0.6,1,1,0
2982,6.0,3,149.0,contact_me,new,0.0,105,11,67.73333333333333,34.73333333333333,1,1,0
2988,10.0,8,383.0,contact_me,past_booker,4.0,109,9,2929.5,4.3,1,1,0
2992,2.0,8,346.0,contact_me,new,5.0,37,17,301.55,2.8833333333333333,1,1,0
2993,1.0,3,103.0,contact_me,new,9.0,0,2,115.8,0.8166666666666667,1,1,0
2994,1.0,15,519.0,contact_me,new,64.0,21,7,,0.0,1,1,1
2995,5.0,2,493.0,contact_me,past_booker,0.0,201,11,,0.0,1,1,0
3001,10.0,3,62.0,contact_me,new,1.0,175,10,1.8333333333333333,204969.8,1,1,0
3003,4.0,8,1205.0,contact_me,new,0.0,47,9,45.03333333333333,0.7333333333333333,1,1,0
3007,1.0,16,681.0,contact_me,new,0.0,104,17,,0.0,1,1,1
3009,3.0,4,332.0,contact_me,past_booker,0.0,59,21,1767.8166666666666,0.38333333333333336,1,1,0
3011,4.0,4,106.0,contact_me,new,0.0,103,4,,0.0,1,1,0
3015,4.0,3,117.0,contact_me,past_booker,11.0,79,5,101.66666666666669,0.16666666666666666,1,1,0
3022,6.0,5,50.0,contact_me,new,0.0,7,3,1253.1666666666667,0.05,1,1,0
3023,6.0,9,222.0,contact_me,past_booker,45.0,322,10,,0.0,1,1,0
3024,1.0,5,344.0,contact_me,new,37.0,46,14,,0.0,1,1,0
3028,4.0,3,49.0,contact_me,past_booker,0.0,39,4,,0.0,1,1,0
3029,2.0,14,205.0,contact_me,new,2.0,125,4,41.91666666666666,0.13333333333333333,1,1,0
3033,1.0,4,55.0,contact_me,new,1.0,5,7,1.8166666666666669,0.3333333333333333,1,1,0
3038,4.0,4,119.0,contact_me,new,0.0,124,1,27.86666666666667,4913.416666666667,1,1,0
3040,1.0,12,935.0,contact_me,new,2.0,15,79,289.8333333333333,1162.55,1,1,0
3044,1.0,3,545.0,contact_me,new,128.0,213,11,22.75,0.3333333333333333,1,1,0
3046,4.0,3,437.0,contact_me,past_booker,2.0,16,4,,0.0,1,1,0
3062,2.0,8,158.0,contact_me,new,8.0,10,7,12.033333333333333,0.03333333333333333,1,1,1
3063,1.0,10,646.0,contact_me,past_booker,139.0,4,1,2311.633333333333,0.15,1,1,1
3070,2.0,6,291.0,contact_me,new,0.0,13,4,,0.0,1,1,0
3074,1.0,3,341.0,contact_me,new,9.0,33,5,50.93333333333333,0.2,1,1,0
3080,2.0,3,258.0,contact_me,past_booker,13.0,32,2,153.28333333333333,189.76666666666668,1,1,0
3082,1.0,3,193.0,contact_me,past_booker,44.0,9,23,589.0,0.2,1,1,0
3084,2.0,14,210.0,contact_me,new,5.0,55,3,,0.0,1,1,1
3088,6.0,9,200.0,contact_me,new,139.0,168,4,,0.0,1,1,0
3089,4.0,21,614.0,contact_me,new,20.0,172,9,31.18333333333333,0.3,1,1,1
3090,1.0,3,221.0,contact_me,new,0.0,154,8,2092.4500000000007,1473.3833333333334,1,1,0
3091,3.0,6,46.0,contact_me,new,3.0,37,2,90.03333333333332,2600.55,1,1,0
3092,5.0,47,21.0,contact_me,past_booker,0.0,75,10,,0.0,1,1,1
3097,2.0,3,125.0,contact_me,new,3.0,87,5,17.85,0.1,1,1,0
3098,2.0,14,238.0,contact_me,past_booker,2.0,9,4,,0.0,1,1,1
3099,1.0,5,97.0,contact_me,past_booker,20.0,43,4,384.25,726.1833333333333,1,1,0
3102,1.0,8,153.0,contact_me,past_booker,1.0,93,2,,0.0,1,1,1
3114,2.0,3,332.0,contact_me,new,9.0,94,12,7.916666666666668,0.31666666666666665,1,1,0
3116,6.0,3,366.0,contact_me,past_booker,0.0,158,3,,0.0,1,1,0
3118,2.0,6,190.0,contact_me,new,1.0,38,3,,0.0,1,1,0
3124,2.0,3,205.0,contact_me,new,0.0,339,30,1214.6833333333334,0.3333333333333333,1,1,0
3143,2.0,4,87.0,contact_me,past_booker,1.0,133,2,,0.0,1,1,0
